Smiles, InchIKey
OC(CCCN1CCC2=C(C3=CC(F)=CC=C3N2C2=CC=C(F)C=C2)C1)C1=CC=CC(C(F)(F)F)=C1, OSPSRUWHYMZFBP-UHFFFAOYSA-N
C=C1C(C)CO[C@@]12C[C@@H](C)[C@H]1[C@H](C[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]13C)O2, YCCIEQLSDVGOIO-ULKRLTICSA-N
NCCCN1C2=CC=CC=C2CCC2=CC=CC=C12, XJWJQDZWUYUIEM-UHFFFAOYSA-N
C/C(=N\NC(=O)C1=CC=CC(S(=O)(=O)N2CCOCC2)=C1)C1=CC=C(OC(F)F)C=C1, PPJVCMCRSKLLKO-OEAKJJBVSA-N
CC1=CC=C(CC2=NN(CC(=O)N/N=C/C3=CC=CN3)C(=O)N2CCC2=CNC3=CC=CC=C23)C=C1, BSEVBDOXBOJIQR-OCSSWDANSA-N
CCCCCCC(=O)NC1=C2C(=NC3=CC=CC=C13)N(C)CC2, ORLARZUHOHSRIB-UHFFFAOYSA-N
CC(CN1C=CC=N1)N1C=NC2=CC=CC(F)=C2C1=O, BIZPODKYIXENDL-UHFFFAOYSA-N
O=C(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(Br)C=CS1, HOANBKZKJUWEFS-NEBGFLKFSA-N
COC1=CC=CC=C1NS(=O)(=O)C1=CC=C(N/N=C/C=C/C2=CC=CC=C2[N+](=O)[O-])C([N+](=O)[O-])=C1, YLDWEHIXIVHXFW-QLBRXNFHSA-N
COC1=CC(C2=NNC=C2C2=CC=C(OCC3=CC=CC=C3)C=C2)=CC(OC)=C1OC, QNISRMHWDPVSJV-UHFFFAOYSA-N
CCCCCCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)N=C1N, GBGOLZBCTGKYRE-UHFFFAOYSA-N
CCN(CC)CC.NC1=NC(=O)N(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C=C1F, FHFKPIMNMYCUIH-UHFFFAOYSA-N
CCOC(=O)C1CC(=O)C=C(OC(=O)C2CC2)C1, LTAQEJVORRDKTA-UHFFFAOYSA-N
COC(=O)N[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(N5C=CN=C5)[C@@]4(C)CC[C@H]23)C1, XSSKMYAGAJTGCW-STPXIVCJSA-N
N[C@H](CC1=CC(Cl)=C(Cl)C(C2=CN=CC(O)=C2)=C1)C(=O)O, JDADEROVQGCQQJ-GFCCVEGCSA-N
CCC(C)(NCC(=O)NC(=O)NC)C1=NC=CS1, ARUDRDZEAIFFFO-UHFFFAOYSA-N
CCN(CC)CCOC1=CC2=C(C=CC(=O)O2)C=C1OC, PITZTJMRXGGMPN-UHFFFAOYSA-N
CC1=NN(C(C)C(=O)N2CCC3=CC=CC=C23)C(C)=C1[N+](=O)[O-], MBNLMEFDTDUAQC-UHFFFAOYSA-N
C=C1C(=O)OCC1C(O)C1=CN(CC2=CC=C(Cl)C(Cl)=C2)C2=CC=CC=C12, ZPPBDGWUMMNKPL-UHFFFAOYSA-N
CN(C)C1=NC2=CC(N3C=NC4=C(SC(C5=CC=C(Cl)C=C5)=C4)C3=O)=CC=C2N1C, KTKFYAKLGPAHKA-UHFFFAOYSA-N
N#[N+]C1=CC=CC(S(=O)(=O)[O-])=C1, MQAGWJGGLKPBSC-UHFFFAOYSA-N
CC1=C(C(=O)NC2=CC=CC=C2)C2(CCCCC2)C(C#N)=C(SCC(N)=O)N1, RHBJVFYWXNXPEB-UHFFFAOYSA-N
NC1=NC=C(C2=CC([C@@H]3[C@H]4CN(C5COC5)C[C@@H]34)=NC(N3CC4CC3C4)=N2)C=N1, FUMFERFWSZGVIW-NGDVZMDKSA-N
C(=N/NC1=CC=CC=C1)\C1=CC=CC=C1, JGOAZQAXRONCCI-SDNWHVSQSA-N
COC1=CC=C(C(=O)COC(=O)CNC(=O)C2=CC=CS2)C=C1Br, WQIORBDAXGTWNE-UHFFFAOYSA-N
CCC1=C(C)SC(NC(=O)C2=CC=C(C)C=C2)=C1C(=O)OC(C)(C)C, YFAWYXOUAYXLDT-UHFFFAOYSA-N
CC1=C(C(=O)N2CCC(C3=NC(C#N)=CS3)CC2)C=NN1C1=NC2=C(C(=O)N1)CCC2, XZBOLNHKGZOWEI-UHFFFAOYSA-N
CN(N=O)C1=CC=CC=C1O, PTOCNKSXDLHDSI-UHFFFAOYSA-N
CC1(C)CCCC(C2=CC=C(Cl)C=C2)=C1CN1CCN(C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C([N+](=O)[O-])=C3)C(OC3=CN=C4NC=CC4=C3)=C2)CC1, LXEAMSGDMHPGRJ-UHFFFAOYSA-N
CN1C(SCC(N)=O)=NN=C1C1=CC=C(S(=O)(=O)N2CCCC2)C=C1, WXJVTKCKFVWMGE-UHFFFAOYSA-N
CCO/N=C1\CC(N)CN(C2=NC3=C(C=C2F)C(=O)C(C(=O)O)=CN3C2CC2)C1, BFEFHAHFFFXJIT-FOKLQQMPSA-N
CC1=CC=CC(N/C(=N\C(=O)C2=C(C)N=C(C)S2)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)=C1, INQANWBOIDMWHI-NRFANRHFSA-N
C[C@@H]1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C1=CC=CC(C(F)(F)C2=NNC(=O)C3=CC=CC=C23)=C1, SRNBPLVNLYRSLY-GFCCVEGCSA-N
O=C(CSC1=NC2=CN=C(Cl)N=C2N1C1=CC=C(C2CC2)C2=CC=CC=C12)NC1=CC=C(C(F)(F)F)C=C1, QNKOKCUOLJOQDF-UHFFFAOYSA-N
COC1=CC=C(CNC(=O)C2=CC=C(C3=NC(CSC4=CC=CC=C4)=C(C)O3)C=C2)C=C1OC, IWGYBCBNNDUSLE-UHFFFAOYSA-N
COCCOC1=CC=CC=C1C1C(C(=O)C(C)(C)C)C(=O)C(=O)N1C1=CC=C(C2=COC=C2)C=C1, CMZVXOQOJGOXSB-UHFFFAOYSA-N
O=C(NCCCN1CCOCC1)C1=CC=C(Br)S1, NJESGTKAAQYDNZ-UHFFFAOYSA-N
CCC1=CC=C(S(=O)(=O)N2CC[C@@H](N)C2)C=C1CC, MILFXDLBQWNWQW-CYBMUJFWSA-N
CC1=NC([C@](C)(O)C#CC2=CC=C3C(=C2)C2=C(SC(C(N)=O)=N2)[C@](C)(F)CO3)=NO1, JASCOAPMRJUIMY-WOJBJXKFSA-N
CCOC1=CC=CC=C1C=C1C2=CC=CC=C2C(=O)C2=CC=CC=C12, PYHQRWGUQOENPZ-UHFFFAOYSA-N
O=C(O)C(F)(F)F.C1=CC(CNCC2CN3N=NC=C3CO2)=CO1, UPXUTRFDGOIDJI-UHFFFAOYSA-N
COC1=CC=CC(CNC(=O)C2=CC=C(N3CCOCC3)C([N+](=O)[O-])=C2)=C1, LWZPTPFCZNCGBD-UHFFFAOYSA-N
CC1=CC=C(C)C2=C1C=C(C)C1=NN=C(SCC(=O)NC3=NC4=C(S3)CCCC4)N21, YKYSWSVDOCPYKZ-UHFFFAOYSA-N
O=C(NCCCCCCNC(=O)C1=CC=CC=C1)C1=CC=CC=C1, DYEBQBWYGSPVPH-UHFFFAOYSA-N
O=C(CC1=CC(Cl)=CC=C1O)NC1=CC=C([N+](=O)[O-])C=C1Cl, ZKQKWXGNOYDRHH-UHFFFAOYSA-N
CC(C)(C)OC(=O)NCCCCN(CCCN)C(=O)OC(C)(C)C, AGIUPQUTLBAVDK-UHFFFAOYSA-N
COC1=CC=CC=C1C1=NN=C(C2=CC=C(C(=O)NNS(=O)(=O)C3=CC(Cl)=C(Cl)C=C3Cl)C=C2)O1, YQUMUENGLFKEDT-UHFFFAOYSA-N
COC1=CC=C(NC(=O)C2=C(N)C3=CC=C(C4=CC=CN=C4)N=C3S2)C=C1OC, CMMNPBHEUAWBPK-UHFFFAOYSA-N
O=C(C(=O)N1CCC2=CC=CC=C12)C1=CNC2=CC=CC=C12, CFUYGGPBOBIHRG-UHFFFAOYSA-N
COC1=CC=C(OC2CCN(C(=O)[C@@H](N)CC3=CNC=N3)CC2)C=C1, OJXIQJYPVLRDEZ-KRWDZBQOSA-N
CC(C)(C)C(=O)OC1=COC(CSC2=NC3=CC(C(=O)O)=CC=C3O2)=CC1=O, AVMNJGDJGHSQDP-UHFFFAOYSA-N
N#CC1=CC(F)=CC(C2=NC(C3=CC=CC=N3)=CO2)=C1, PURMTHHDJDASBS-UHFFFAOYSA-N
N#CC1=NC=CC=C1CN1C=CN=C1, SRJGIPQKULJJRH-UHFFFAOYSA-N
O=C(OC1=CC=CC=C1)N1C(=O)NC=C(F)C1=O, OKVXWLFRHOXZPA-UHFFFAOYSA-N
O=C(NCCC1=CC=C(Cl)C=C1Cl)[C@@H]1[C@@H]2C=C[C@H]([C@H]1C(=O)NCCCCN1CCCC1)C21CC1, IPFWHVBSLPSAGT-CBJLPSGESA-N
O=C(CSC1=NC2=CC=CC=C2N=C1C1=CC=CC=C1)N1CCCCCC1, AZKYYOXBOPFROK-UHFFFAOYSA-N
CC1=NC2=C(C)C(C)=NN2C(N2CCC(N3CCOCC3)C2)=C1, MHJNFKIKTUBIBH-UHFFFAOYSA-N
CC1=C[C@H]2CC3=C(C=CC(=O)N3)[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@@]12C1=C(NC(=O)C=C1)C3, XCDQISLHKSKFLH-PWCZCSLDSA-N
O=C1NC2=CC=C(C3=NN=C(NCC4=CC=C(C(F)(F)F)C=C4)SC3)C=C2N1, VTSKDSWGAIIDJV-UHFFFAOYSA-N
O=C(/C=C/C1=CC=C(OS(=O)(=O)O)C(OS(=O)(=O)O)=C1)O[C@@H]1C[C@](OS(=O)(=O)O)(C(=O)O)C[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O, HXROWJFHWUQPAL-NXLLHMKUSA-N
COC1=C(Cl)C=C(Cl)C(O)=C1C(=O)NCCN1CCN(C2=CC=CC=C2)CC1, KEPCRQPBSHAPNH-UHFFFAOYSA-N
CCOC(=O)C1=C(/N=C/N(C)C)SC2=C1CCC2, AEZXGOOZIUWETC-RIYZIHGNSA-N
C=C(C)[C@@H](CC)CN1CC[C@H](CNC(=O)C2=CC=C3C=C(Cl)C=CC3=C2)N[C@H](CCN2CCCCC2)C1=O, QOKWAMNOBLWSAD-TWRBBEJXSA-N
NC1CN(C2=CC=NC=C2NC2=NC=C3C=CC(C4=C(F)C=CC=C4F)=NN23)CCC1F, LPHDIQKURFDTPO-UHFFFAOYSA-N
CC1=CC(=O)N(C2=NN(C)C=C2)C1=O, UPWIXROBQHXMSV-UHFFFAOYSA-N
COC1=CC(N2C3=C(C4=NC=NC(N)=C24)CCC3)=CC=C1NC(=O)CN1C=C(C(F)(F)F)N=C1C, ZDCBSMGNORWPAE-UHFFFAOYSA-N
N#CC1=CN=C(SCC(=O)N2CCCCC2)N=C1N, XXTKRPLVXDVTJR-UHFFFAOYSA-N
C[C@@H](OC(=O)COCC1=CC=CC=C1)[C@H](NC(=O)C1=CC=CC=N1)C(=O)NCCCC(=O)OCC1=CC=CC=C1, VOEAFQUTYKPXBM-DFHRPNOPSA-N
O=C(NC1=CC=CC(C2=NN3N=CC=CC3=C2C2=CC=NC(NC3=CC=CC(C(F)(F)F)=C3)=N2)=C1)C1=C(F)C=CC=C1F, LJFHNQVYXLXWBM-UHFFFAOYSA-N
COC1=CC=C(COC2=CC=C(CN3C=NC4=CC(C5=NOC(C6CCNCC6)=N5)=CC=C34)C=C2OC)C=N1, AYKPYAOQPANRFS-UHFFFAOYSA-N
CCOC1=C2CN(S(=O)(=O)C3=CC=C(C)C=C3)C(C3=CC=CC(Cl)=C3)CC2NC(C2=CC=CC=C2)C1, MDYPEKYXGSHXAG-UHFFFAOYSA-N
CCN1N=C(C(=O)NC2=NCCS2)C2=CC=CC=C2C1=O, IQEPXEFPEIYIJA-UHFFFAOYSA-N
CC(=O)NC1=CC(N2CCC[C@H]2COC2=CC=CC=N2)=NC(N2N=C(C)C=C2C)=N1, MDXHAAVALMQUQH-KRWDZBQOSA-N
CC1=NN(C2=CC=C(NCCNC(=O)C3=CC=C(Br)O3)N=N2)C=C1, IQBOGHOYAOXFPO-UHFFFAOYSA-N
CCOC(=O)C1=C(NCC2=CC=CC=C2)N=C(C2=CC=CC=C2)N2CCN=C12, HKYCNLVYXPSQOZ-UHFFFAOYSA-N
CC(=O)NCCNC(=O)C1=NN(C)C2=C1COC1=CC=CC=C21, IJLCHNCPLHHMNB-UHFFFAOYSA-N
ClC1=CC=C(CN(CC/C=C/C2=CC=CC=C2)N2C=NC=N2)C(Cl)=C1, UOVONACJLHZOCD-XBXARRHUSA-N
COC1=CC2=C(C(C)=C(CC(=O)NCCC3=CC=CC=C3F)C(=O)O2)C=C1OC, WQKUVKYSJGFULB-UHFFFAOYSA-N
O[C@H]1CNC[C@@H]1O, JCZPOYAMKJFOLA-IMJSIDKUSA-N
C=CCN1C(C2=CC=CC=C2)=CC=C(C#N)C1=O, WERKLXJPXQLJPJ-UHFFFAOYSA-N
CC1CCCN1C1=CC=C2N=CC=CC2=C1, HVKYWOIKINNFPD-UHFFFAOYSA-N
CC(C)(C)OC(=O)NCC1=CC=C2C(C3=CC=C(F)C=C3)=CC(C(N)=O)=NC2=C1, SRVYWMPHAPBHFJ-UHFFFAOYSA-N
CCOC(=O)CC1=CC=C(N(CC)CC2=NC3=CC(C(F)(F)F)=CC=C3N=C2C2=CC=CC=C2)C=C1, WWOMIMPYEWXPPS-UHFFFAOYSA-N
O=C(NC1=CC=CC(Cl)=C1)NC(CCC(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1)C(=O)N1CCN(C2=NSC3=CC=CC=C23)CC1, GACRXNRSYVNZIM-UHFFFAOYSA-N
C[N+]1=CC=CC(N(CCCCCC2CCCCC2)C2=CC=C(C#N)C=C2)=C1.[I-], XSRVHCLDEUYBHD-UHFFFAOYSA-M
CC(=O)N1[C@@H]2C3=CC=C(/C=C/C4=CC=CC=C4)C(=O)N3C[C@H]1[C@H](CO)[C@H]2C(=O)N(C)C, SFMBZXLPYFCTAU-RMDVGAJOSA-N
C[C@H](C1=CC=C(C(=O)NCCC(=O)O)C=C1)N1C(=O)C(C2=CC=CC(F)=C2)=N[C@]12CC[C@@H](C(C)(C)C)CC2, MNZZTNNRXMEJSU-DZJGSNNOSA-N
COC(=O)[C@H](NC(=O)C1=CC(C2=CC=CC=C2)=NC2=CC=CC=C12)C1=CC=C(OC)C=C1, QTLPNFZRBVSFGU-XMMPIXPASA-N
CC1=CC=CC(N2C(=O)N(C3=CC=CC=C3C)C3CS(=O)(=O)CC23)=C1, DWUXOADNYZZIEE-UHFFFAOYSA-N
O=C(CCC1CCCN(C(=O)C2=CC3=CC=CC=C3O2)C1)NCC1=CC=C(F)C(F)=C1, OVVCFROULCDNBD-UHFFFAOYSA-N
OCCNC1=CN=CC(C2=CC3=C(C=N2)C=NN3C2=CC=CC(N3CCNCC3)=N2)=N1, OOWGEGYPCQGHJZ-UHFFFAOYSA-N
CC1=CC=C(N2C(SCC(=O)NC3=CC=C(S(=O)(=O)NC(=O)NC4=CC=CC=C4)C=C3)=NC3=CC=CC=C3C2=O)C=C1, SOYRBJOZZUIORF-UHFFFAOYSA-N
CCOC(=O)C1=C(NC(=O)C2=C(N(C)C)N=C(NC3=CC=CC=C3)S2)SC2=C1CCCC2, CXMVMWOAQBDGKE-UHFFFAOYSA-N
N[C@H](C(=O)N[C@H]1CCC(=O)N(CC(=O)O)C1=O)C1CCCN1, HLLKPHMFUJARJP-ZEMFGHSESA-N
CCOC(=O)C1=C(C)N(CC2=CC=CC=C2)C2=CC=C(OCC(O)CN3CCN(CC4=CC=CC=C4)CC3)C=C12, YYUUAXZMRDLMNI-UHFFFAOYSA-N
CC1=CC=C(CS(=O)(=O)/C(=C/C2=CC=C(Cl)C=C2)C(=O)C2=CC=C(Cl)C=C2)C=C1, BSMXFTMXLBAWBV-HYARGMPZSA-N
CC(C)(CN)CNC(=O)[C@H]1[C@H](C(=O)NCC2=CC=C(Br)C=C2)[C@@H]2C=C[C@H]1C21CC1, CKYVVFHKUHKNAC-WJFTUGDTSA-N
CC1=NC2=C(C3=C(S2)C(NCC2=CC=CC=C2)=NN3C)C(C)=C1Cl, RRGGUNBHDQHVMD-UHFFFAOYSA-N
NC(=O)[C@@H]1OC(=O)N2C3=CC=C(C4=CC=C(CN5C=NC=N5)N=C4)C=C3OC[C@@H]12, KKPZLFALOZLDOU-DOTOQJQBSA-N
CC1(C)CC(C)(C)C2=CC(N/C(S)=N/C3=CC=C(S(N)(=O)=O)C=C3)=CC=C2S1, HNXZQKZCCDWHKO-UHFFFAOYSA-N
CC1=NC2=CC=CC=C2C(C2=CC=CC(Cl)=C2)=C1C(OC(C)(C)C)C(=O)O, GOOKOBTYBFHEOR-UHFFFAOYSA-N
CC1=C(C)[C@@]2(C[C@@H](C)[C@H]3[C@H](C[C@@]4(C)C5=CC=C(C(C)(C)/C=C/C(=O)O)C(C)=C5C(=O)C[C@]34C)O2)OC1=O, FRJXMHKQNDNFBV-BZSXFTBESA-N
CCCN1C=CC(NC(=O)C2=CC=C3N=C(C(O)(C4=CC=CC=C4)C4=CC=CC=C4)N(CC)C3=C2)=N1, XATHNMIETPXGFE-UHFFFAOYSA-N
O=C(NCC(C1=CC=CN=C1)N1CCN(C2=CC=C(F)C=C2)CC1)C1CCCCC1, XTFONEFLPIUPRW-UHFFFAOYSA-N
COC1=CC(/C=N/NC(=O)C2=CC=C(C(F)(F)F)N=C2NC2=CC=C(Cl)C=C2)=CC(OC)=C1OC, MKNBYEROSHNHBQ-KVSWJAHQSA-N
O=C(O)C1CCCN(CCN/N=C/C2=CC=CC=C2C2=CC=CC=C2C2=CC=CC=C2)C1, OHSXMGUTKUWAOC-VUTHCHCSSA-N
FC1=CC=CC2=C1C1=C(F)C=CC=C1[I+]2.O=S(=O)([O-])C(F)(F)F, HBGLDUCFHGGDAB-UHFFFAOYSA-M
C=CCCCCCCCCC1=NN=C(NC2=CC=CC=C2)S1, CMLUQWKVHHCXOP-UHFFFAOYSA-N
COC1=CC=C(C2=CC=C3C(=C2)O/C(=C\C2=CSC=C2)C3=O)C=N1, NNKGFSWETFSILT-IUXPMGMMSA-N
NC[C@H]1CC[C@H](CNC(=O)C2=C3C(=NC=C2)N=C(C2CC4CCC2C4)N3)CC1, GBOWSHXBCIUEIK-NDHUZOIRSA-N
CC1=CC(CN2CCCC[C@@H]2CO)=CC=C1C(=O)CN1C=CC(OCC2=CC=C(Br)C=N2)=CC1=O, RGDNWCIHGZTXBD-HSZRJFAPSA-N
COC1=CC=C2C(=O)C(C(=O)OCCCCCCN(C)C)=C(C3=CC=CC(OC4=CC=CC=C4)=C3)NC2=C1, CWTIJSIEKPIMMM-UHFFFAOYSA-N
C=CCN1C(=O)NC2(CCCCC2)C1=O, ZNZNICRHPGQPCX-UHFFFAOYSA-N
CO/N=C(\CC1=CC(Br)=C(OC)C(Br)=C1)C(=O)NCCNCCNC(=O)/C(CC1=CC(Br)=C(OC)C(Br)=C1)=N/OC, FTAGWUVDJCQRGR-TWOPAUOSSA-N
C[C@@H]1O[C@H](OCC2=CC=C3C(=C2O)C(=O)C2=CC=CC=C2C3=O)C[C@@H](N(C)C)[C@@H]1O, DTJUKPBRMFXSOX-ZBZXEDRXSA-N
COC1=CC=C(CN2CCCC(N3C=C(C(=O)NC4CCCC4)N=N3)C2)C(O)=C1, JZBDYCMBOWBSIO-UHFFFAOYSA-N
CCOP(=O)(OCC)C(=O)OC1=CC=C(Cl)C=C1, UPNZNUZWFKDCQK-UHFFFAOYSA-N
N#CC1(NC(=O)C2=NC=CC3=CC=CC=C23)CCC1, TZOFMWSBWHEPLQ-UHFFFAOYSA-N
COC1=CC=C(C2=NN=C3SC(C(C)N4C(=O)C5=CC=CC=C5C4=O)=NN23)C=C1, ABAGTJARVQFMJH-UHFFFAOYSA-N
COCC1=C(C2=CC(F)=CC(F)=C2)N(C)N=C1CN[C@H]1CC[C@@H](F)C1, KAFILMATCGJLAJ-DOMZBBRYSA-N
CC1=CC=CC(C(=O)N2CCN(C3=CC=C(C(F)(F)F)C=N3)CC2)=C1C, XGVQHNUPYYISQD-UHFFFAOYSA-N
CC1=NC(N2CCC3(CCCN(CCO)C3=O)C2)=C2SC=CC2=N1, JOXPQBJMQDIKTQ-UHFFFAOYSA-N
O=C(O)CCCCCCCCCCCCCCCNC(=O)NC1=CC=C(F)C=C1, LNDNDPVHCBVFLU-UHFFFAOYSA-N
NC1=NNC2=CC=CC(C3=CC=C(NC(=O)C4CCCCC4)C=C3)=C12, ICAGRINJJFYTOB-UHFFFAOYSA-N
CNCC(=O)NC1=CC=C(OC(F)(F)F)C=C1.Cl, KICMPUHGBLNMCN-UHFFFAOYSA-N
N=C(N)NCCCC(NC(=O)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1)C(=O)N1CCCC2=CC=CC=C2C1, QGHLEPZBTTVHGJ-UHFFFAOYSA-N
COC1=CC=CC=C1CN=C(S)NC1=CC=C(S(N)(=O)=O)C=C1, QRKNYINSBXBIGH-UHFFFAOYSA-N
CC(C)(C)CC(=O)N1CCC(N2N=CC3=C(OC4=CC=C(S(C)(=O)=O)C=C4)N=CN=C23)CC1, JOWKQUOOCIUAMD-UHFFFAOYSA-N
O=C(O)CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)C/C=C\CCO, RXZULUQRGUAOLG-OCDBVANQSA-N
CN(CC1=CC=C2C=NNC2=C1)C(=O)CCC1=CC=CC(C2=NC3=C(N)N=CN=C3N2)=C1, NXXVJKXSPBXVLO-UHFFFAOYSA-N
CC1(C)CC(CCN(CC2=CC=CC=C2)C(=O)C2=CC=CO2)(C2=CC=CC=C2)CCO1, MVQYAJKJFLZDIV-UHFFFAOYSA-N
COC1=CC=CC=C1NC(=O)CN1C(=O)C2(OCCCO2)C2=CC=CC=C12, KFKWUTRXPAZYNN-UHFFFAOYSA-N
CCCCCCOC1=C(OC)C=C(C(=O)OC2=CC=CC=C2CC[N+](C)(C)C)C=C1OC.[I-], DDQLILOXSNJTQV-UHFFFAOYSA-M
CC[C@]1(C(=O)O)CC[C@H](C(=O)N2CC[C@](C3=CC=C(C(F)(C(F)(F)F)C(F)(F)F)C=C3)(S(=O)(=O)C3=CC=C(F)C=C3)C2)CC1, NMDBMKMFARAOPP-ATANMQQVSA-N
O=C1NC2=CC=CC=C2N1CCCCN1CCN(C2=CC=CC=C2)CC1, RBFHCAHIEQNMRT-UHFFFAOYSA-N
CCCC[N+](C)(C)CC1=CC2=C3C(=CC=C2)C=CC=C3C1=O.[Cl-], RGIOVRFPHGJDBR-UHFFFAOYSA-M
C=C1C(=O)OC[C@H]1C(C1=CC(OC)=C(O)C(OC)=C1)C1=CC(OC)=C2C(=C1)OCO2, UGKOGWUDRSXQOZ-MJTSIZKDSA-N
CCOC(=O)[C@H](CC1=CC=C2C=CC=CC2=C1)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)C(C)(C)N, ZQYHBNRTJLLJDT-FTJBHMTQSA-N
N#CC1=CC=C2NC=C(CCCCN3CCN(C4=CC=CC5=NC6=C(C(N)=C45)CCC6)CC3)C2=C1, CCBFOQGVIFFPHI-UHFFFAOYSA-N
CN(C)CCCCOC(=O)NC1=CC=C(CN2N=C(C3=CC=CC=C3C(F)(F)F)C3=CC=CC=C3C2=O)C=C1, NUEGVXRTDJLNEE-UHFFFAOYSA-N
COC1=CC=C(C(=O)N/C(=C\C2=CC=CC3=CC=CC=C23)C(=O)NCCC2=CNC3=CC=CC=C23)C=C1OC, LONYNNVHDVPQNH-VEILYXNESA-N
COC1=CC(NC2=NC=C(C3=CC=CC=C3N(C)C(=O)CN3CCOCC3)O2)=CC=C1C1=COC=N1, SCUGGJJXJHUTKH-UHFFFAOYSA-N
CC(C)C(NS(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C)C(=O)NCCC1=CC=CC=C1, BHGQPVMWEFIEAF-UHFFFAOYSA-N
CC1=CC=C(C2=NC(CN(CC3=C(C)N(C)N=C3C)C(C)C)=C(C)O2)O1, LOJSURQQIVTLNL-UHFFFAOYSA-N
O=C(C1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3C3=CC=CC=C3)C(=O)C2C1, IRMLAZVFEBKCLD-YTYFACEESA-N
O=C1C2=CC=C([N+](=O)[O-])C=C2N=CN1CC1=CC=CC=C1C(F)(F)F, DGXWEWDXKSUMLN-UHFFFAOYSA-N
N=C(N)N[C@@H]1CC2=CC=CC=C2[C@H]1NC(=O)C(=O)NC1=CC=C(Cl)C(F)=C1.O=CO, WUILLEJRRYSPRZ-CTHHTMFSSA-N
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C23)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS, RGJOEKWQDUBAIZ-DRCCLKDXSA-N
COCCN1C(=O)C2(N=C1N)C1=CC(CCC(C)C)=CC=C1C[C@]21CC[C@@H](OC)CC1, KHEVEQJKEGRYGK-QXONTCKQSA-N
CC(C)(C)C1=CC=C(C2=CN(C(CN3CCSCC3)C3=CC=C4SC5=CC=CC=C5C4=C3)N=N2)C=C1, FDGHNDMFQXREFC-UHFFFAOYSA-N
OC1=C(/C=C2\C=NC3=CC=CC=C23)SC(NC2=CC=CC=C2)=N1, XAKFGUJDOOSGLA-ZRDIBKRKSA-N
CC1=C(C2=CC=C(O)C(O)=C2)C(=O)OC2=CC=C(Cl)C=C12, NBPXVOSSMHRDJZ-UHFFFAOYSA-N
CC1=CC=C(/C=N/NC(=O)CN2N=C(/N=C/C3=CC=C(C)C=C3)C3=CC=C(C(F)(F)F)N=C23)C=C1, SUYXKWWKUKREST-HZUVFDMRSA-N
CC1=NN(C2=CC=C(NC3=CC(C4=NN(C)C=C4C)=CC=N3)C=C2)C(C)=N1, VRFLASTXVGXXTO-UHFFFAOYSA-N
Cl.OC(CNC1CCCCCC1)C1=CC=C(Cl)C(Cl)=C1, CVFPVTDPQORHEL-UHFFFAOYSA-N
CCCNC(=O)COC(=O)C1=CC(C)=NC2=CC=CC=C12, XDOKHHIHQWUBSF-UHFFFAOYSA-N
CCC1(CC)CC1C(=O)NCC(=O)N1CCN(CC2=CC(Cl)=CC=C2N)CC1, AZNFEKMBPZVEHH-UHFFFAOYSA-N
CC(C)C1=CC=C(C(=O)N2CCCC(C3=CC(C(=O)NC4=CC=C5C(=C4)OCO5)=NO3)C2)C=C1, FEOYUCWLDPEHMW-UHFFFAOYSA-N
CCOC(=O)CN1N=C(C)N(/N=C/C2=CC=NC=C2)C1=O, CHTQGTQAWFRXST-OVCLIPMQSA-N
C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=CC=C2NC(=O)CN2CCN(C3=CC=CC=C3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]23)[C@@H](C)[C@@H]1O, PISGEVPDOXRNAQ-SLJXHRAUSA-N
CCCC1=NNC(C2CN(CCCS(C)(=O)=O)CCO2)=N1, GQFHYZBKRJHYAC-UHFFFAOYSA-N
Cl.O=C(NC1=CC=C(CCNC[C@H](O)COC2=CC=CC=C2)C=C1)C1=CC=CC=C1, IAVNJUYGRPZKCF-FTBISJDPSA-N
